,Country,1990,1999,2000,2012,2013,2014,2015,2016,2017,2018,2019,Code
107,Kyrgyz Republic,"4,391,200.0","4,840,400.0","4,898,400.0","5,607,200.0","5,719,600.0","5,835,500.0","5,956,900.0","6,079,500.0","6,198,200.0","6,322,800.0","6,456,200.0",
108,Lao PDR,"4,314,443.0","5,340,056.0","5,430,853.0","6,508,803.0","6,600,742.0","6,691,454.0","6,787,419.0","6,891,363.0","6,997,917.0","7,105,006.0","7,212,053.0",
109,Latvia,"2,663,151.0","2,390,482.0","2,367,550.0","2,034,319.0","2,012,647.0","1,993,782.0","1,977,527.0","1,959,537.0","1,942,248.0","1,927,174.0","1,913,822.0",LVA
110,Lebanon,"3,593,700.0","4,250,020.0","4,320,642.0","5,178,337.0","5,678,851.0","6,274,342.0","6,398,940.0","6,258,619.0","6,109,252.0","5,950,839.0","5,781,907.0",LBN
111,Lesotho,"1,798,997.0","1,994,243.0","1,998,630.0","2,054,718.0","2,073,939.0","2,095,242.0","2,118,521.0","2,143,872.0","2,170,617.0","2,198,017.0","2,225,702.0",LSO
112,Liberia,"2,209,731.0","2,789,743.0","2,895,224.0","4,331,740.0","4,427,313.0","4,519,398.0","4,612,329.0","4,706,097.0","4,796,631.0","4,889,391.0","4,985,289.0",LBR
113,Libya,"4,236,983.0","5,057,998.0","5,154,790.0","5,869,870.0","5,985,221.0","6,097,764.0","6,192,235.0","6,282,196.0","6,378,261.0","6,477,793.0","6,569,088.0",LBY
114,Liechtenstein,"28,765.0","32,615.0","33,026.0","36,505.0","36,806.0","37,096.0","37,355.0","37,609.0","37,889.0","38,181.0","38,482.0",LIE
115,Lithuania,"3,697,838.0","3,524,238.0","3,499,536.0","2,987,773.0","2,957,689.0","2,932,367.0","2,904,910.0","2,868,231.0","2,828,403.0","2,801,543.0","2,794,137.0",LTU
116,Luxembourg,"381,850.0","430,475.0","436,300.0","530,946.0","543,360.0","556,319.0","569,604.0","582,014.0","596,336.0","607,950.0","620,001.0",LUX
117,"Macao SAR, China","350,227.0","425,518.0","431,896.0","582,766.0","593,374.0","604,167.0","615,239.0","626,688.0","638,609.0","650,991.0","663,653.0",
